,id,Title,Detail,Link,Update date,Publish date,Pillars,label,text,Label,Label_Score
22,1348631,'I didn't want any of my guys to die': Covid-19 stories of SGH healthcare workers told in new book | The Straits Times,"SINGAPORE - When he was first told to prepare for a new virus from Wuhan in early 2020, Associate Professor Kenneth Tan, then newly minted head ...",https://www.straitstimes.com/singapore/health/i-didnt-want-any-of-my-guys-to-die-covid-19-stories-of-sgh-healthcare-workers-told-in-new-book?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,25/4/2022 20:57,24/4/2022 17:04,C,Care to Heal,"SINGAPORE - When he was first told to prepare for a new virus from Wuhan in early 2020, Associate Professor Kenneth Tan, then newly minted head of Singapore General Hospital's (SGH) Department of Emergency Medicine, felt a mixture of excitement and pride.

""We were finally going to show the world what our Emergency Department (ED) was all about. I was going to be the head of department during this pandemic and the ED would do very well,"" said Prof Tan.

But the new coronavirus, or Sars-CoV-2, as it later came to be known, did not turn out the way many believed it would - and neither did the situation on the ground.

""We didn't anticipate that the number of tourists who would come in from China to our department would be tremendous, and it overwhelmed our facilities,"" he told The Straits Times.

The situation rapidly worsened. More people turned up, and staff struggled to manage the situation even as their colleagues who treated Singapore's first patient at the hospital began to come down with fever and other symptoms.

""It really was very heartbreaking,"" said Prof Tan on Friday (April 22), recounting the case of a young, newly married doctor who had a high fever after seeing the first patient.

His is just one of many stories told in Purpose With Passion: Our Covid-19 Stories, a book chronicling the experiences and perspectives of SGH's healthcare workers during the Covid-19 pandemic.

The 10-chapter book was launched by Prime Minister Lee Hsien Loong on Sunday at SGH's Lecture and Formal Dinner 2022, which was held at Shangri-La Singapore.

In the book, Prof Tan recounted: ""I called (the young doctor) and he told me, 'I am very scared. I can't see my family. I can't see my wife, I don't know what's going on.'

""I didn't want any of my guys to die, I wanted them to be safe. There was this dread of losing someone on my watch. If they died, how would I face their family?""

SGH chief executive Kenneth Kwek wrote in the book's foreword: ""The many first-hand accounts in this book speak to our humanity - our fears and anxieties, our despair when it seemed there was no end in sight, as well as the symbiosis of our actions.""

The book was put together by an editorial committee led by Professor Tan Ban Hock, senior consultant in SGH's Department of Infectious Diseases, who was also the book's chief editor.

An e-version of the book can be accessed on this website.",Educate to Empower,0.8231884241104126
23,1348647,'I didn't want any of my guys to die': Covid-19 stories of SGH healthcare workers told in new book | The Straits Times,"SINGAPORE - When he was first told to prepare for a new virus from Wuhan in early 2020, Associate Professor Kenneth Tan, then newly minted head ...",https://www.straitstimes.com/singapore/health/i-didnt-want-any-of-my-guys-to-die-covid-19-stories-of-sgh-healthcare-workers-told-in-new-book,25/4/2022 17:56,24/4/2022 19:04,C,Care to Heal,"SINGAPORE - When he was first told to prepare for a new virus from Wuhan in early 2020, Associate Professor Kenneth Tan, then newly minted head of Singapore General Hospital's (SGH) Department of Emergency Medicine, felt a mixture of excitement and pride.

""We were finally going to show the world what our Emergency Department (ED) was all about. I was going to be the head of department during this pandemic and the ED would do very well,"" said Prof Tan.

But the new coronavirus, or Sars-CoV-2, as it later came to be known, did not turn out the way many believed it would - and neither did the situation on the ground.

""We didn't anticipate that the number of tourists who would come in from China to our department would be tremendous, and it overwhelmed our facilities,"" he told The Straits Times.

The situation rapidly worsened. More people turned up, and staff struggled to manage the situation even as their colleagues who treated Singapore's first patient at the hospital began to come down with fever and other symptoms.

""It really was very heartbreaking,"" said Prof Tan on Friday (April 22), recounting the case of a young, newly married doctor who had a high fever after seeing the first patient.

His is just one of many stories told in Purpose With Passion: Our Covid-19 Stories, a book chronicling the experiences and perspectives of SGH's healthcare workers during the Covid-19 pandemic.

The 10-chapter book was launched by Prime Minister Lee Hsien Loong on Sunday at SGH's Lecture and Formal Dinner 2022, which was held at Shangri-La Singapore.

In the book, Prof Tan recounted: ""I called (the young doctor) and he told me, 'I am very scared. I can't see my family. I can't see my wife, I don't know what's going on.'

""I didn't want any of my guys to die, I wanted them to be safe. There was this dread of losing someone on my watch. If they died, how would I face their family?""

SGH chief executive Kenneth Kwek wrote in the book's foreword: ""The many first-hand accounts in this book speak to our humanity - our fears and anxieties, our despair when it seemed there was no end in sight, as well as the symbiosis of our actions.""

The book was put together by an editorial committee led by Professor Tan Ban Hock, senior consultant in SGH's Department of Infectious Diseases, who was also the book's chief editor.

An e-version of the book can be accessed on this website.",Educate to Empower,0.8231884241104126
24,1348687,Trust a 'most precious resource' critical in Singapore's Covid-19 response: PM Lee Hsien Loong | The Straits Times,SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not ...,https://www.straitstimes.com/singapore/health/trust-a-most-precious-resource-critical-in-singapores-covid-19-response-pm-lee,25/4/2022 20:26,24/4/2022 19:08,C,Care to Heal,"SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not let lessons from it go to waste, said Prime Minister Lee Hsien Loong on Sunday (April 24).

These include upholding Singapore's standards of medical excellence and further developing its expertise in public health.

He was speaking at the Singapore General Hospital's (SGH) Lecture and Formal Dinner 2022, which was held at Shangri-La Singapore.

Addressing about 300 guests on site, as well as about another 1,000 gathered online, PM Lee cited a study in The Lancet which found that higher levels of trust in the government and among the population were associated with greater compliance with Covid-19 restrictions and higher vaccination rates.

""In fact, by this measure, trust levels mattered much more even than the quality of healthcare and access to universal healthcare.

I do not believe this means a good healthcare system makes no difference – it is absolutely necessary. But it does show how crucial trust levels in the society are to public health and healthcare outcomes,"" he said, adding that Singapore is fortunate to be a high-trust society.

He said that the strong public trust built up over the decades between Singaporeans and the Government, and in one another, sets the Republic apart from many other countries.

This involves trust that the Government has the best interest of Singapore and Singaporeans at heart, that the Government is competent and will make the right decisions on behalf of Singaporeans, and that every citizen will play their part - not just for themselves and their loved ones, but for others as well.

""This trust is a most precious resource. It is the fundamental reason why Singaporeans were able to come together during the pandemic, instead of working against each other,"" said PM Lee.

He cited four examples of this: People here abiding by ""burdensome"" safe management measures, patiently enduring repeated rounds of easing and tightening, going for vaccinations and booster jabs, and exercising personal and social responsibility.

""In other countries, a precaution as simple and essential as wearing a mask became a heated point of contention between citizens... Fortunately, in Singapore the opposite happened,"" he noted.

3 key thrusts of trust: Competency, commitment, transparency

PM Lee said that a big part of this was due to the public's trust in the healthcare system here, which in turn was based on three things.

First, trust that healthcare workers here are professional, and know their job well.

Second, that they are dedicated and selfless, committed to the care, treatment and well-being of their patients.

Third, that the healthcare system is open and honest with the public, even when things fail to go as intended.

For instance, said PM Lee, during the vaccination campaign, the Health Ministry regularly reported statistics on serious adverse events.

He said: ""Some may be tempted to think that it would have been easier to keep things quiet, and avoid causing unnecessary alarm with bad news. It would have been expedient and convenient, but it would have been very unwise.

""If we kept quiet, it might work once, or twice. But rumours will spread, people will gradually lose faith in the system, and we will eventually pay a high price - the loss of public trust.

""We should always be upfront when we encounter problems and setbacks, and address them honestly and transparently. If we make a mistake - own up, take responsibility, and strive to put things right.",Educate to Empower,0.9419313669204712
25,1348689,Trust a 'most precious resource' critical in Singapore's Covid-19 response: PM Lee Hsien Loong | The Straits Times,SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not ...,https://www.straitstimes.com/singapore/health/trust-a-most-precious-resource-critical-in-singapores-covid-19-response-pm-lee?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,8/8/2022 11:29,24/4/2022 19:04,C,Care to Heal,"SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not let lessons from it go to waste, said Prime Minister Lee Hsien Loong on Sunday (April 24).

These include upholding Singapore's standards of medical excellence and further developing its expertise in public health.

He was speaking at the Singapore General Hospital's (SGH) Lecture and Formal Dinner 2022, which was held at Shangri-La Singapore.

Addressing about 300 guests on site, as well as about another 1,000 gathered online, PM Lee cited a study in The Lancet which found that higher levels of trust in the government and among the population were associated with greater compliance with Covid-19 restrictions and higher vaccination rates.

""In fact, by this measure, trust levels mattered much more even than the quality of healthcare and access to universal healthcare.

I do not believe this means a good healthcare system makes no difference – it is absolutely necessary. But it does show how crucial trust levels in the society are to public health and healthcare outcomes,"" he said, adding that Singapore is fortunate to be a high-trust society.

He said that the strong public trust built up over the decades between Singaporeans and the Government, and in one another, sets the Republic apart from many other countries.

This involves trust that the Government has the best interest of Singapore and Singaporeans at heart, that the Government is competent and will make the right decisions on behalf of Singaporeans, and that every citizen will play their part - not just for themselves and their loved ones, but for others as well.

""This trust is a most precious resource. It is the fundamental reason why Singaporeans were able to come together during the pandemic, instead of working against each other,"" said PM Lee.

He cited four examples of this: People here abiding by ""burdensome"" safe management measures, patiently enduring repeated rounds of easing and tightening, going for vaccinations and booster jabs, and exercising personal and social responsibility.

""In other countries, a precaution as simple and essential as wearing a mask became a heated point of contention between citizens... Fortunately, in Singapore the opposite happened,"" he noted.

3 key thrusts of trust: Competency, commitment, transparency

PM Lee said that a big part of this was due to the public's trust in the healthcare system here, which in turn was based on three things.

First, trust that healthcare workers here are professional, and know their job well.

Second, that they are dedicated and selfless, committed to the care, treatment and well-being of their patients.

Third, that the healthcare system is open and honest with the public, even when things fail to go as intended.

For instance, said PM Lee, during the vaccination campaign, the Health Ministry regularly reported statistics on serious adverse events.

He said: ""Some may be tempted to think that it would have been easier to keep things quiet, and avoid causing unnecessary alarm with bad news. It would have been expedient and convenient, but it would have been very unwise.

""If we kept quiet, it might work once, or twice. But rumours will spread, people will gradually lose faith in the system, and we will eventually pay a high price - the loss of public trust.

""We should always be upfront when we encounter problems and setbacks, and address them honestly and transparently. If we make a mistake - own up, take responsibility, and strive to put things right.",Educate to Empower,0.9419313669204712
26,1348753,Trust a 'most precious resource' critical in Singapore's Covid-19 response: PM Lee Hsien Loong | The Straits Times,SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not ...,https://www.straitstimes.com/singapore/health/trust-a-most-precious-resource-critical-in-singapores-covid-19-response-pm-lee?amp;utm_medium=social&amp;utm_source=facebook,8/8/2022 11:29,24/4/2022 19:04,C,Care to Heal,"SINGAPORE - Trust has probably been the most critical factor in Singapore's pandemic response - and the nation must learn from Covid-19 and not let lessons from it go to waste, said Prime Minister Lee Hsien Loong on Sunday (April 24).

These include upholding Singapore's standards of medical excellence and further developing its expertise in public health.

He was speaking at the Singapore General Hospital's (SGH) Lecture and Formal Dinner 2022, which was held at Shangri-La Singapore.

Addressing about 300 guests on site, as well as about another 1,000 gathered online, PM Lee cited a study in The Lancet which found that higher levels of trust in the government and among the population were associated with greater compliance with Covid-19 restrictions and higher vaccination rates.

""In fact, by this measure, trust levels mattered much more even than the quality of healthcare and access to universal healthcare.

I do not believe this means a good healthcare system makes no difference – it is absolutely necessary. But it does show how crucial trust levels in the society are to public health and healthcare outcomes,"" he said, adding that Singapore is fortunate to be a high-trust society.

He said that the strong public trust built up over the decades between Singaporeans and the Government, and in one another, sets the Republic apart from many other countries.

This involves trust that the Government has the best interest of Singapore and Singaporeans at heart, that the Government is competent and will make the right decisions on behalf of Singaporeans, and that every citizen will play their part - not just for themselves and their loved ones, but for others as well.

""This trust is a most precious resource. It is the fundamental reason why Singaporeans were able to come together during the pandemic, instead of working against each other,"" said PM Lee.

He cited four examples of this: People here abiding by ""burdensome"" safe management measures, patiently enduring repeated rounds of easing and tightening, going for vaccinations and booster jabs, and exercising personal and social responsibility.

""In other countries, a precaution as simple and essential as wearing a mask became a heated point of contention between citizens... Fortunately, in Singapore the opposite happened,"" he noted.

3 key thrusts of trust: Competency, commitment, transparency

PM Lee said that a big part of this was due to the public's trust in the healthcare system here, which in turn was based on three things.

First, trust that healthcare workers here are professional, and know their job well.

Second, that they are dedicated and selfless, committed to the care, treatment and well-being of their patients.

Third, that the healthcare system is open and honest with the public, even when things fail to go as intended.

For instance, said PM Lee, during the vaccination campaign, the Health Ministry regularly reported statistics on serious adverse events.

He said: ""Some may be tempted to think that it would have been easier to keep things quiet, and avoid causing unnecessary alarm with bad news. It would have been expedient and convenient, but it would have been very unwise.

""If we kept quiet, it might work once, or twice. But rumours will spread, people will gradually lose faith in the system, and we will eventually pay a high price - the loss of public trust.

""We should always be upfront when we encounter problems and setbacks, and address them honestly and transparently. If we make a mistake - own up, take responsibility, and strive to put things right.",Educate to Empower,0.9419313669204712
27,1329377,"New supercomputer to speed up heart disease, future pandemic research | The Straits Times",SINGAPORE - A new national supercomputer to speed up healthcare research using large and complex sets of patient data is slated to launch this ...,https://www.straitstimes.com/tech/tech-news/new-supercomputer-to-speed-up-heart-disease-future-pandemic-research,2/3/2022 5:27,2/3/2022 5:00,I,Innovate to Advance,"SINGAPORE - A new national supercomputer to speed up healthcare research using large and complex sets of patient data is slated to launch this year.

One of the first projects for the supercomputer will be to help design an algorithm analysing clinical data and heart and retinal scans for heart patients, so that the most urgent cases can be prioritised for emergency treatment. The machine is being developed by the National Supercomputing Centre (NSCC) and SingHealth.

While it will be located at the healthcare cluster's Singapore General Hospital campus, it will be open to all healthcare institutions to use.

Agreements were signed between NSCC, SingHealth and American chipmaker Nvidia for the supercomputer on Tuesday (March 1) at the Supercomputing Asia 2022 event at Suntec convention centre.

Under the agreements, Nvidia will provide access to its software tools and artificial intelligence (AI) models for healthcare research.

The supercomputer is expected to take the AI used by clinicians to make sense of diseases and escalate it. Where standard computers might take days to train the AI using a set of patient data, the supercomputer could do it in hours.

Mr Bernard Tan, NSCC's director for strategy, planning and engagement, said: ""We expect the supercomputer to be up to 100 times the speed of a standard computer.""

Having the supercomputer in-house also saves time as data does not have to be sent to a third-party high-performance computer to be analysed, a process that could take hours to days. To protect patients' privacy, their data will be anonymised so no names and NRIC numbers will be associated with the information.

Beyond healthcare, supercomputers like those from NSCC have been used here in other research areas, including climate change, weather monitoring, urban planning and materials research.

The new supercomputer will also be used to train the AI tool used in Apollo, a national AI project to analyse scans of heart arteries to determine if a patient has cardiovascular disease.

While a radiologist could take several hours to interpret a scan, an analysis could be completed using Apollo in 10 minutes. This would free up time for clinicians to focus on other important work such as caring for patients.

Apollo is a collaboration between SingHealth's National Heart Centre Singapore; Duke-NUS Medical School; the Agency for Science, Technology and Research; National University Hospital and Tan Tock Seng Hospital.

The supercomputer can also train other AI models, such as the one being used for a project to identify ""neoantigens"" - new proteins with mutations found on cancer cells.

By figuring out what these proteins are, researchers can develop vaccines to stimulate the production of antibodies that can target them and kill the cancer cells.

Such precise targeting reduces the side effects of the cancer therapy, unlike conventional cancer treatments that are less precise and may harm non-cancerous cells.",Care to Heal,0.7310295701026917
28,1329577,Menstrual pain could be endometriosis; affects 1 in 10 females in child-bearing years in S'pore | The Straits Times,"SINGAPORE - For around a decade during her teenage years, Member of Parliament Carrie Tan suffered severe menstrual cramps every month, where ...",https://www.straitstimes.com/singapore/menstrual-pain-could-be-endometriosis-affects-1-in-10-women-in-child-bearing-years-here,2/3/2022 18:33,2/3/2022 14:43,"E,I",Educate to Empower,"SINGAPORE - For around a decade during her teenage years, Member of Parliament Carrie Tan suffered severe menstrual cramps every month, where the pain was so intense that she had to lie down to wait for it to subside.

The agony was so bad that when she was in her late 20s, there were two consecutive months she blacked out when her period came. On the second occasion, she broke out in cold sweat, blacked out, woke up feeling afraid and made a trip to the emergency department of a hospital.

""I was put on drips, given painkillers and again sent home. No one told me why I was having so much pain,"" the 39-year-old MP for Nee Soon GRC said in a virtual media briefing on Wednesday (March 2), a day before the start of Endometriosis Awareness Week.

She later discovered that she suffered from endometriosis, a chronic condition where tissues resembling the lining of the womb grow in other organs such as the ovaries, bowels and even the lungs and nose.

This may result in pain in various parts of the body, including while urinating and during sex, and increased menstrual discomfort.

Ms Tan's condition is common here, where about one in 10 females in child-bearing years suffer from it. Endometriosis is a disorder that is dependent on the female hormone estrogen, hence, the condition tends to regress after menopause. Estrogen levels decline during menopause.

Dr Ma Li, a consultant in the department of obstetrics and gynaecology at the National University Hospital (NUH), said: “Endometriosis is a systematic disease that can affect the whole body and other organs including uterus, ovaries, vagina and rectum. Early treatment will help these women with their overall and reproductive health.”

Some 30 per cent to 50 per cent of women with endometriosis encounter challenges conceiving, said Dr Celene Hui, a consultant in the minimally invasive surgery unit, division of obstetrics and gynaecology at KK Women's and Children's Hospital.

Endometriosis can result in inflammation and scarring, damaged fallopian tubes, impaired embryo implantation, poorer egg quality and decreased egg supply or ovarian reserve, she added.

These painful periods can also result in emotional distress, affecting work and quality of life.

""Most of the time, women of the reproductive age group attend our clinics because they are trying to start a family. The child-bearing potential declines significantly with increasing age. I urge women with symptoms of endometriosis to come forward earlier, so that their pain can be better managed and their fertility may be preserved and protected,"" Dr Hui said.

There is currently no non-invasive, reliable method for diagnosing endometriosis, so the condition's true prevalence is unknown. Although surgery still remains the gold standard for definitive diagnosis, there is a shift towards diagnosing endometriosis based on symptoms and investigations, allowing doctors to start treatment earlier rather than later.

Dr Hui added that there is a 6.7 year delay between symptom onset and diagnosis, as the lack of awareness of this condition, stigma around menstruation and lack of specific symptoms increase the difficulty of diagnosis.

This condition is more common among Asians compared with Caucasians, and more prevalent among women with a lower body mass index. Those with a short menstrual cycle length or experience obstruction of menstrual flow are also likely to experience higher risk.

To help women diagnose this condition, an online questionnaire that is available in four languages can be done.

""The higher the score, the more they should see a doctor to seek advice. We are still in a society where everybody thinks it is normal to have some menstrual pain. But when the pain becomes so severe that it's affecting your job, your quality of life, it can't be normal any more,"" Dr Anthony Siow, medical director at ASC Clinic for Women in Gleneagles Medical Centre, said.",Educate to Empower,0.8048962354660034
29,1331177,"Detecting, monitoring heart disease gets an edge from AI with new lab at National Heart Centre | The Straits Times",SINGAPORE - The National Heart Centre Singapore (NHCS) has launched a cardiac imaging research laboratory that harnesses artificial intelligence ...,https://www.straitstimes.com/singapore/health/detecting-monitoring-heart-disease-gets-an-edge-from-ai-with-new-lab-at-national-heart-centre?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,8/3/2022 20:21,8/3/2022 20:15,I,Innovate to Advance,"SINGAPORE - The National Heart Centre Singapore (NHCS) has launched a cardiac imaging research laboratory that harnesses artificial intelligence (AI) to detect and predict heart disease more quickly and precisely.

Launched on Tuesday (March 8), the Cardiovascular Systems Imaging and Artificial Intelligence (CVS.AI) lab is the first of its kind to be set up by a healthcare provider in Singapore and South-east Asia, said NHCS.

The use of AI in detecting and monitoring the progression of heart disease could allow for early intervention and counter the world's top killer disease, which takes about 17.9 million lives each year.

In Singapore, one-third of all deaths are due to cardiovascular disease - with 19 people dying from heart diseases or stroke each day.

NHCS, which sees more than 120,000 outpatients a year, performed nearly 17,000 cardiac scans last year alone.

These are images of the heart and blood vessels taken using methods such as magnetic resonance imaging, computerised tomography and nuclear imaging methods.

The structure and function of the heart and its arteries can be analysed from these scans, such as by detecting plaque on artery walls or heart muscle damage due to blocked blood supply.

""AI can potentially capture and make sense of complex information in a multidimensional manner that cannot be done by a human interpreter - improving predictive ability and reducing labour and time intensive processes in analysing scan images,"" said Assistant Professor Lohendran Baskaran, clinical lead at CVS.AI and a consultant at NHCS.

Not only can AI analyse the images to a greater level of detail such that it identifies even subtle changes that would escape detection by the human eye, but it also does this in a fraction of the time it takes a radiologist - mere minutes, compared with between two and four hours.

NHCS medical director Terrance Chua said this allows for more precise assessment of patients' risk of heart disease, allowing doctors to prescribe preventive treatments effectively.

""Over time, this can potentially save costs, broaden accessibility of cardiac scans to patients, and improve overall healthcare for our population,"" Professor Chua added.

Prof Baskaran also said that CVS.AI is armed with the technical hardware and software to securely transmit, store and process patient's information.

The lab's technical lead, Associate Professor Zhong Liang - who is also principal investigator of NHRIS - said that its location at the National Heart Research Institute Singapore (NHRIS) at NHCS in the Singapore General Hospital Campus also ""allows for a constant influx of real world data and daily information that can go towards helping the AI algorithms improve"".

This is not the first time AI has been used in cardiology in Singapore.",Care to Heal,0.13846127688884735
30,1331179,"Detecting, monitoring heart disease gets an edge from AI with new lab at National Heart Centre | The Straits Times",SINGAPORE - The National Heart Centre Singapore (NHCS) has launched a cardiac imaging research laboratory that harnesses artificial intelligence ...,https://www.straitstimes.com/singapore/health/detecting-monitoring-heart-disease-gets-an-edge-from-ai-with-new-lab-at-national-heart-centre,8/3/2022 20:22,8/3/2022 20:18,I,Innovate to Advance,"SINGAPORE - The National Heart Centre Singapore (NHCS) has launched a cardiac imaging research laboratory that harnesses artificial intelligence (AI) to detect and predict heart disease more quickly and precisely.

Launched on Tuesday (March 8), the Cardiovascular Systems Imaging and Artificial Intelligence (CVS.AI) lab is the first of its kind to be set up by a healthcare provider in Singapore and South-east Asia, said NHCS.

The use of AI in detecting and monitoring the progression of heart disease could allow for early intervention and counter the world's top killer disease, which takes about 17.9 million lives each year.

In Singapore, one-third of all deaths are due to cardiovascular disease - with 19 people dying from heart diseases or stroke each day.

NHCS, which sees more than 120,000 outpatients a year, performed nearly 17,000 cardiac scans last year alone.

These are images of the heart and blood vessels taken using methods such as magnetic resonance imaging, computerised tomography and nuclear imaging methods.

The structure and function of the heart and its arteries can be analysed from these scans, such as by detecting plaque on artery walls or heart muscle damage due to blocked blood supply.

""AI can potentially capture and make sense of complex information in a multidimensional manner that cannot be done by a human interpreter - improving predictive ability and reducing labour and time intensive processes in analysing scan images,"" said Assistant Professor Lohendran Baskaran, clinical lead at CVS.AI and a consultant at NHCS.

Not only can AI analyse the images to a greater level of detail such that it identifies even subtle changes that would escape detection by the human eye, but it also does this in a fraction of the time it takes a radiologist - mere minutes, compared with between two and four hours.

NHCS medical director Terrance Chua said this allows for more precise assessment of patients' risk of heart disease, allowing doctors to prescribe preventive treatments effectively.

""Over time, this can potentially save costs, broaden accessibility of cardiac scans to patients, and improve overall healthcare for our population,"" Professor Chua added.

Prof Baskaran also said that CVS.AI is armed with the technical hardware and software to securely transmit, store and process patient's information.

The lab's technical lead, Associate Professor Zhong Liang - who is also principal investigator of NHRIS - said that its location at the National Heart Research Institute Singapore (NHRIS) at NHCS in the Singapore General Hospital Campus also ""allows for a constant influx of real world data and daily information that can go towards helping the AI algorithms improve"".

This is not the first time AI has been used in cardiology in Singapore.",Care to Heal,0.13846127688884735
31,1331413,Budget debate: Virtual wards for non-Covid-19 patients to be trialled over 2 years | The Straits Times,"SINGAPORE - Following the success of the Covid-19 virtual wards programme, where patients who would otherwise be ineligible for home recovery ...",https://www.straitstimes.com/singapore/budget-debate-virtual-wards-for-non-covid-19-patients-to-be-trialled-over-2-years,9/3/2022 15:27,9/3/2022 15:26,I,Innovate to Advance,"SINGAPORE - Following the success of the Covid-19 virtual wards programme, where patients who would otherwise be ineligible for home recovery were telemonitored and allowed to safely recover at home, the Ministry of Health (MOH) is looking at a similar set-up for other medical conditions.

The Covid-19 virtual wards at National University Hospital (NUH), Singapore General Hospital (SGH) and Khoo Teck Puat Hospital (KTPH) have helped more than 700 patients and saved hospitals more than 5,000 bed days.

Patients under the programme are prompted via chatbots or phone calls to check their vital signs - such as oxygen saturation and temperature - regularly.

A similar initiative under the MOH Office for Healthcare Transformation (MOHT) called MIC@Home will be launched in the first half of this year for patients with other medical conditions and for those who require post-operative care.

These conditions include diabetes and hypertension, pneumonia, urinary tract infection and chronic infections such as septicaemia, where bacteria enter the bloodstream and cause blood poisoning.

These patients are otherwise stable but need to be hospitalised to manage their medical conditions until they are fit for discharge, said MOH on Wednesday (March 9).

Mr Lai Yi Feng, the project manager for MIC@Home, told The Straits Times on Wednesday that three pilots will be rolled out, at NUH and Alexandra Hospital (NUHS@Home), SGH (SGH@Home) and KTPH (YH Medical Home)

The project will involve 2,000 patients over a period of two years and recruitment will begin in the first half of the year.

Patients must be 21 or older, and must have adequate caregiving support at home if they are not able to take care of themselves, said Mr Lai.

""If the patient is staying alone, they need to be independent, safe and able to take medications reliably. Suitable patients and their families are counselled by hospital teams to introduce the intent and logistics of the programme before commencing,"" he added.

MOH will then review the programme results before scaling it up to a mainstream medical service model to complement inpatient hospital care for suitable patients.

Mobile care teams in the pilot phase will deliver selected inpatient-level services to the patient's homes, including teleconsultation, remote vital signs monitoring, regular visits by doctors, nurses and therapists, as well as intravenous therapy and simple blood tests, said MOH.",Educate to Empower,0.6240181922912598
32,1331433,Budget debate: Virtual wards for non-Covid-19 patients to be trialled over 2 years | The Straits Times,"SINGAPORE - Following the success of the Covid-19 virtual wards programme, where patients who would otherwise be ineligible for home recovery ...",https://www.straitstimes.com/singapore/budget-debate-virtual-wards-for-non-covid-19-patients-to-be-trialled-over-2-years?amp;utm_keyword=dlvr.it&amp;utm_medium=social-organic,9/3/2022 16:00,9/3/2022 15:21,I,Innovate to Advance,"SINGAPORE - Following the success of the Covid-19 virtual wards programme, where patients who would otherwise be ineligible for home recovery were telemonitored and allowed to safely recover at home, the Ministry of Health (MOH) is looking at a similar set-up for other medical conditions.

The Covid-19 virtual wards at National University Hospital (NUH), Singapore General Hospital (SGH) and Khoo Teck Puat Hospital (KTPH) have helped more than 700 patients and saved hospitals more than 5,000 bed days.

Patients under the programme are prompted via chatbots or phone calls to check their vital signs - such as oxygen saturation and temperature - regularly.

A similar initiative under the MOH Office for Healthcare Transformation (MOHT) called MIC@Home will be launched in the first half of this year for patients with other medical conditions and for those who require post-operative care.

These conditions include diabetes and hypertension, pneumonia, urinary tract infection and chronic infections such as septicaemia, where bacteria enter the bloodstream and cause blood poisoning.

These patients are otherwise stable but need to be hospitalised to manage their medical conditions until they are fit for discharge, said MOH on Wednesday (March 9).

Mr Lai Yi Feng, the project manager for MIC@Home, told The Straits Times on Wednesday that three pilots will be rolled out, at NUH and Alexandra Hospital (NUHS@Home), SGH (SGH@Home) and KTPH (YH Medical Home)

The project will involve 2,000 patients over a period of two years and recruitment will begin in the first half of the year.

Patients must be 21 or older, and must have adequate caregiving support at home if they are not able to take care of themselves, said Mr Lai.

""If the patient is staying alone, they need to be independent, safe and able to take medications reliably. Suitable patients and their families are counselled by hospital teams to introduce the intent and logistics of the programme before commencing,"" he added.

MOH will then review the programme results before scaling it up to a mainstream medical service model to complement inpatient hospital care for suitable patients.

Mobile care teams in the pilot phase will deliver selected inpatient-level services to the patient's homes, including teleconsultation, remote vital signs monitoring, regular visits by doctors, nurses and therapists, as well as intravenous therapy and simple blood tests, said MOH.",Educate to Empower,0.6240181922912598
